Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,affinity,algorithm,compute_distances,compute_full_tree,connectivity,copy_x,distance_threshold,eps,init,leaf_size,linkage,max_iter,memory,metric,metric_params,min_samples,n_clusters,n_components,n_init,n_iter,n_jobs,n_oversamples,p,power_iteration_normalizer,random_state,tol,verbose,calinski_harabasz_score,davies_bouldin_score,silhouette_score,estimator_name,estimator_class,model_type,file_path,feature_combination
2023-07-09 15:08:35,8.9s,8880a2385f4c4bdf82a8aa297e688fd0,"DBSCAN_{'eps': 1.5, 'min_samples': 20}_ingredients+steps+description",LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,,auto,,,,,,1.5,,30,,,,euclidean,None,20,,,,,None,,None,,,,,10.22493570030984,2.178533247665891,0.012493377175391014,DBSCAN,sklearn.cluster._dbscan.DBSCAN,DBSCAN,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:08:26,9.0s,95424b92da7b499eb37935a04095d0b6,"DBSCAN_{'eps': 1.5, 'min_samples': 10}_ingredients+steps+description",LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,,auto,,,,,,1.5,,30,,,,euclidean,None,10,,,,,None,,None,,,,,10.22493570030984,2.178533247665891,0.012493377175391014,DBSCAN,sklearn.cluster._dbscan.DBSCAN,DBSCAN,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:08:17,9.2s,1ba81f97d8e6421aad7444272aca4669,"DBSCAN_{'eps': 1.5, 'min_samples': 5}_ingredients+steps+description",LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,,auto,,,,,,1.5,,30,,,,euclidean,None,5,,,,,None,,None,,,,,10.22493570030984,2.178533247665891,0.012493377175391014,DBSCAN,sklearn.cluster._dbscan.DBSCAN,DBSCAN,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:08:08,8.7s,86ab4072764a442894189fc737859523,"DBSCAN_{'eps': 1.0, 'min_samples': 20}_ingredients+steps+description",LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,,auto,,,,,,1.0,,30,,,,euclidean,None,20,,,,,None,,None,,,,,10.22493570030984,2.178533247665891,0.012493377175391014,DBSCAN,sklearn.cluster._dbscan.DBSCAN,DBSCAN,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:07:58,10.0s,31aa16bebc234710ba0580ad67108310,"DBSCAN_{'eps': 1.0, 'min_samples': 10}_ingredients+steps+description",LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,,auto,,,,,,1.0,,30,,,,euclidean,None,10,,,,,None,,None,,,,,10.22493570030984,2.178533247665891,0.012493377175391014,DBSCAN,sklearn.cluster._dbscan.DBSCAN,DBSCAN,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:07:46,12.0s,c40bcf0015474e928b616fdc9d713174,"DBSCAN_{'eps': 1.0, 'min_samples': 5}_ingredients+steps+description",LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,,auto,,,,,,1.0,,30,,,,euclidean,None,5,,,,,None,,None,,,,,4.811069868381909,2.3044604160734097,-0.023835210262872907,DBSCAN,sklearn.cluster._dbscan.DBSCAN,DBSCAN,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:07:37,8.6s,747a1eea045d4f40bc59996d61aa7a30,"DBSCAN_{'eps': 0.5, 'min_samples': 20}_ingredients+steps+description",LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,,auto,,,,,,0.5,,30,,,,euclidean,None,20,,,,,None,,None,,,,,8.202778035861707,1.2875001050155273,0.03475055053561834,DBSCAN,sklearn.cluster._dbscan.DBSCAN,DBSCAN,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:07:28,8.7s,7838f2886f0447319e9b6d1facaed0c5,"DBSCAN_{'eps': 0.5, 'min_samples': 10}_ingredients+steps+description",LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,,auto,,,,,,0.5,,30,,,,euclidean,None,10,,,,,None,,None,,,,,8.202778035861707,1.2875001050155273,0.03475055053561834,DBSCAN,sklearn.cluster._dbscan.DBSCAN,DBSCAN,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:07:19,9.2s,67817484cd07467a881e1cc3201ac746,"DBSCAN_{'eps': 0.5, 'min_samples': 5}_ingredients+steps+description",LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,,auto,,,,,,0.5,,30,,,,euclidean,None,5,,,,,None,,None,,,,,8.202778035861707,1.2875001050155273,0.03475055053561834,DBSCAN,sklearn.cluster._dbscan.DBSCAN,DBSCAN,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:07:08,10.8s,60e248a124a342f79ec7d6e8346712dd,Agglomerative_{'n_clusters': 5}_ingredients+steps+description,LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,deprecated,randomized,False,auto,None,,None,,,,ward,,None,None,,,5,2,,5,,10,,auto,None,0.0,,11.747400004191427,4.816635916256774,0.014849204086039574,TruncatedSVD,sklearn.decomposition._truncated_svd.TruncatedSVD,Agglomerative,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:06:59,9.8s,78c54ba4f9864366aeeeef3a3d718b36,Agglomerative_{'n_clusters': 4}_ingredients+steps+description,LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,deprecated,randomized,False,auto,None,,None,,,,ward,,None,None,,,4,2,,5,,10,,auto,None,0.0,,12.731721914829158,4.840984854168551,0.01883281011853352,TruncatedSVD,sklearn.decomposition._truncated_svd.TruncatedSVD,Agglomerative,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:06:49,9.4s,0ed4a0ee150a432eb191e115ec1abbcf,Agglomerative_{'n_clusters': 3}_ingredients+steps+description,LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,deprecated,randomized,False,auto,None,,None,,,,ward,,None,None,,,3,2,,5,,10,,auto,None,0.0,,14.657180346787488,4.9113303342403904,0.028119367850092704,TruncatedSVD,sklearn.decomposition._truncated_svd.TruncatedSVD,Agglomerative,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:06:40,9.0s,8602924387e7447b85fa50abce5d2d9d,Agglomerative_{'n_clusters': 2}_ingredients+steps+description,LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,deprecated,randomized,False,auto,None,,None,,,,ward,,None,None,,,2,2,,5,,10,,auto,None,0.0,,16.045883441972094,6.683938077221866,0.02091745644767416,TruncatedSVD,sklearn.decomposition._truncated_svd.TruncatedSVD,Agglomerative,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:06:31,9.6s,6e948b51d5454b7f90b3612df246db2d,KMeans_{'n_clusters': 5}_ingredients+steps+description,LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,,lloyd,,,,True,,,k-means++,,,300,,,,,5,,10,,,,,,42,0.0001,0,13.959442407237258,5.609703786838581,0.02730047239951339,KMeans,sklearn.cluster._kmeans.KMeans,KMeans,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:06:21,9.3s,496e3b32d71c4084b4edb3259664e4cf,KMeans_{'n_clusters': 4}_ingredients+steps+description,LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,,lloyd,,,,True,,,k-means++,,,300,,,,,4,,10,,,,,,42,0.0001,0,14.934339891429481,5.650944425499337,0.02105849883390691,KMeans,sklearn.cluster._kmeans.KMeans,KMeans,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:06:12,8.7s,78ce2712445641f6a3ed104fe2e42a75,KMeans_{'n_clusters': 3}_ingredients+steps+description,LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,,lloyd,,,,True,,,k-means++,,,300,,,,,3,,10,,,,,,42,0.0001,0,16.742523744834344,5.862922238305244,0.017089780386773876,KMeans,sklearn.cluster._kmeans.KMeans,KMeans,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:06:04,8.5s,e57eb69d754f43769dfd9c4a5e6a3631,KMeans_{'n_clusters': 2}_ingredients+steps+description,LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,,lloyd,,,,True,,,k-means++,,,300,,,,,2,,10,,,,,,42,0.0001,0,18.13960142392625,6.343832080909294,0.02407479935734869,KMeans,sklearn.cluster._kmeans.KMeans,KMeans,df_recipes.pkl,ingredients+steps+description
2023-07-09 15:05:55,8.6s,7131e1a0cef94331a60c0df9bb5f12dc,"DBSCAN_{'eps': 1.5, 'min_samples': 20}_steps+description",LOCAL,d:/BigDataBI-Workshop/src/modelling/run_modelling.py,niels,FINISHED,,auto,,,,,,1.5,,30,,,,euclidean,None,20,,,,,None,,None,,,,,8.06768636361423,2.3767497523838896,0.006939193262963446,DBSCAN,sklearn.cluster._dbscan.DBSCAN,DBSCAN,df_recipes.pkl,steps+description
