,Name,Count,Cluster
726,HIT,10,-1
727,INDIRECT,10,-1
728,PRIOR,10,-1
729,PEPPERMINT,10,-1
730,RASPBERRY,10,-1
731,PECAN,10,-1
732,IMMERSION,10,-1
733,RESTAURANT,10,-1
734,LUNCH,10,-1
735,PATTY,10,-1
736,SE,10,-1
737,LATER,10,-1
738,PREMIUM,10,-1
739,BUTTON,10,-1
740,CHAR,10,-1
741,VARIATION,10,-1
742,SWEETENER,10,-1
743,CHUNK,10,-1
744,DIAMETER,10,-1
745,BED,10,-1
746,ACTIVE,10,-1
747,LIKING,10,-1
748,FRESCO,10,-1
749,RIMMED,10,-1
750,THANKSGIVING,9,-1
751,THROUGHOUT,9,-1
752,NAPA,9,-1
753,WORRY,9,-1
754,FLANK,9,-1
755,SKIP,9,-1
756,SILICONE,9,-1
757,KNOWN,9,-1
758,BEGINNING,9,-1
759,CRUMB,9,-1
760,FRIENDLY,9,-1
761,DIRECT,9,-1
762,E,9,-1
763,REHEAT,9,-1
764,GRATER,9,-1
765,CLOVER,9,-1
766,JUMBO,9,-1
767,OPAQUE,9,-1
768,SPICED,9,-1
769,NIGHT,9,-1
770,LAN,9,-1
771,STEAMING,9,-1
772,ZIP,9,-1
773,RIND,9,-1
774,DIRECTED,9,-1
775,SNACK,9,-1
776,WASABI,9,-1
777,CRUMBLY,9,-1
778,REPLACE,9,-1
779,CONVECTION,9,-1
780,CHEWY,9,-1
781,CARVING,9,-1
782,TWICE,9,-1
783,STRING,9,-1
784,LUMP,9,-1
785,POWER,9,-1
786,SEALED,9,-1
787,SMOKER,9,-1
788,ROTATING,9,-1
789,CHEESY,9,-1
790,CAP,9,-1
791,ISLAND,9,-1
792,LA,9,-1
793,SEAM,9,-1
794,SMITH,8,-1
795,TAPIOCA,8,-1
796,QUALITY,8,-1
797,RELISH,8,-1
798,TANGY,8,-1
799,THINNER,8,-1
800,GOT,8,-1
801,DISK,8,-1
802,SHADY,8,-1
803,DIAMOND,8,-1
804,PEELING,8,-1
805,CATCH,8,-1
806,MOSTLY,8,-1
807,GLAZED,8,-1
808,BROOK,8,-1
809,GRANNY,8,-1
810,LINER,8,-1
811,CRAB,8,-1
812,CLUB,8,-1
813,DISC,8,-1
814,KICK,8,-1
815,YUMMY,8,-1
816,BRAND,8,-1
817,TOWER,8,-1
818,SERRANO,8,-1
819,TEAR,8,-1
820,WONDERFUL,8,-1
821,NEAR,8,-1
822,REMAIN,8,-1
823,TAMPER,8,-1
824,VERI,8,-1
825,YOUD,8,-1
826,CONE,8,-1
827,COVERING,8,-1
828,COUNTER,8,-1
829,STEEL,8,-1
830,YOUNG,8,-1
831,LOCK,8,-1
832,BOILED,8,-1
833,PRESSING,8,-1
834,KERNEL,8,-1
835,TAP,8,-1
836,LAVENDER,8,-1
837,ICED,8,-1
838,BRANDY,8,-1
839,FANCY,8,-1
840,SEEDED,8,-1
841,OPENING,8,-1
842,PAPAYA,8,-1
843,PICKLE,8,-1
844,SOMETHING,8,-1
845,SKINNY,8,-1
846,DREAMY,8,-1
847,CRAVING,8,-1
848,MACE,8,-1
849,MELON,8,-1
850,BOUGHT,8,-1
851,PITCHER,8,-1
852,INTACT,8,-1
853,GOING,8,-1
854,DISTRIBUTE,8,-1
855,SHIMMERING,8,-1
856,SCALLION,8,-1
857,COMPLETE,8,-1
858,GIBLET,8,-1
859,HORIZONTALLY,8,-1
860,HIGHLY,8,-1
861,TOUCHING,8,-1
862,PIPE,8,-1
863,DIFFICULT,8,-1
864,MASSAGE,8,-1
865,MUSHY,8,-1
866,YEAR,8,-1
867,TARTAR,8,-1
868,FROTHY,8,-1
869,SUNFLOWER,8,-1
870,GRASS,8,-1
871,FOAM,7,-1
872,RECOMMEND,7,-1
873,CARE,7,-1
874,LARD,7,-1
875,BREW,7,-1
876,CLICK,7,-1
877,SMASH,7,-1
878,BUY,7,-1
879,SCORE,7,-1
880,SPARKLING,7,-1
881,STACK,7,-1
882,MOVING,7,-1
883,BEATING,7,-1
884,CITRUS,7,-1
885,IDEAL,7,-1
886,SHAPED,7,-1
887,GROCERY,7,-1
888,TRIED,7,-1
889,ALTERNATELY,7,-1
890,TORCH,7,-1
891,LAYERED,7,-1
892,TUCK,7,-1
893,POCKET,7,-1
894,TENT,7,-1
895,WAIT,7,-1
896,LOOSE,7,-1
897,BUN,7,-1
898,SOAKING,7,-1
899,REMEMBER,7,-1
900,SELF,7,-1
901,MARMALADE,7,-1
902,CROWD,7,-1
903,PARING,7,-1
904,WAFER,7,-1
905,NUTTY,7,-1
906,FLUFF,7,-1
907,FLATTEN,7,-1
908,REFRESHING,7,-1
909,FASTER,7,-1
910,VEAL,7,-1
911,N,7,-1
912,SMOKY,7,-1
913,SWEETNESS,7,-1
914,TYPE,7,-1
915,SEMOLINA,7,-1
916,HOLE,7,-1
917,MARGARINE,7,-1
918,LOOSEN,7,-1
919,BIRD,7,-1
920,TUNA,7,-1
921,COTTAGE,7,-1
922,RUSSET,7,-1
923,NECK,7,-1
924,FIESTA,7,-1
925,WAX,7,-1
926,FACING,7,-1
927,VINE,7,-1
928,PALE,7,-1
929,PUFFED,7,-1
930,WATCH,7,-1
931,SMOKING,7,-1
932,ELEGANT,7,-1
933,UNGREASED,7,-1
934,WINTER,7,-1
935,DOLLOP,7,-1
936,SOON,7,-1
937,LEATHER,7,-1
938,OAT,7,-1
939,TREE,7,-1
940,CARVE,7,-1
941,MOUSSE,7,-1
942,DUCK,7,-1
943,INK,6,-1
944,BODY,6,-1
945,SMART,6,-1
946,ALONGSIDE,6,-1
947,CRACK,6,-1
948,BAGEL,6,-1
949,PARTIALLY,6,-1
950,DELICATE,6,-1
951,PRAWN,6,-1
952,SPACED,6,-1
953,ASSORTED,6,-1
954,CLOTH,6,-1
955,FLAKY,6,-1
956,SUMAC,6,-1
957,BOILER,6,-1
958,PROOF,6,-1
959,CONVERTED,6,-1
960,WEDGE,6,-1
961,TINY,6,-1
962,GRIDDLE,6,-1
963,GAME,6,-1
964,STORAGE,6,-1
965,BLANCO,6,-1
966,GRADE,6,-1
967,UNDERNEATH,6,-1
968,FITTED,6,-1
969,REMOVED,6,-1
970,ROTATE,6,-1
971,RYE,6,-1
972,CITY,6,-1
973,AID,6,-1
974,DIGITAL,6,-1
975,BLISTERED,6,-1
976,SPOUT,6,-1
977,SPIRALIZE,6,-1
978,SAY,6,-1
979,CROSS,6,-1
980,PASSION,6,-1
981,WOOD,6,-1
982,HOUSE,6,-1
983,THEYLL,6,-1
984,SEALING,6,-1
985,CROSSWISE,6,-1
986,CHIA,6,-1
987,LOVELY,6,-1
988,BULB,6,-1
989,TOTALLY,6,-1
990,EQUALLY,6,-1
991,STOCKPOT,6,-1
992,ICY,6,-1
993,PEELER,6,-1
994,THREAD,6,-1
995,SERRATED,6,-1
996,OKRA,6,-1
997,BURRITO,6,-1
998,LIFE,6,-1
999,ENVELOPE,6,-1
1000,FOLDING,6,-1
1001,SPLASH,6,-1
1002,WORTH,6,-1
1003,INCORPORATE,6,-1
1004,RUNNY,6,-1
1005,CONTINUOUSLY,6,-1
1006,CRUNCH,6,-1
1007,SPRINKLING,6,-1
1008,MINE,6,-1
1009,OPPOSITE,6,-1
1010,SMELL,6,-1
1011,OPTION,6,-1
1012,CHOOSE,6,-1
1013,COMFORT,6,-1
1014,HONEYSUCKLE,6,-1
1015,OCCASION,6,-1
1016,SHORTENING,6,-1
1017,POLENTA,6,-1
1018,SHORT,6,-1
1019,FREEMAN,6,-1
1020,INNER,6,-1
1021,SHELLED,6,-1
1022,DISTRIBUTED,6,-1
1023,LISTED,6,-1
1024,FEED,6,-1
1025,TON,6,-1
1026,SURPRISE,6,-1
1027,HAZELNUT,6,-1
1028,MARJORAM,6,-1
1029,SPREADING,6,-1
1030,BLOOD,6,-1
1031,QUARTERED,6,-1
1032,VIGOROUSLY,6,-1
1033,BALLER,6,-1
1034,UNBLEACHED,6,-1
1035,DAMP,6,-1
1036,KIND,6,-1
1037,BORDER,6,-1
1038,CASHEW,6,-1
1039,LEMONY,6,-1
1040,OVERLY,6,-1
1041,BEAUTIFUL,6,-1
1042,FREEZING,6,-1
1043,OILED,6,-1
1044,CHAMPAGNE,5,-1
1045,MAINTAIN,5,-1
1046,GARDEN,5,-1
1047,RANCH,5,-1
1048,MAKER,5,-1
1049,SIZZLE,5,-1
1050,SNIP,5,-1
1051,MARROW,5,-1
1052,PICK,5,-1
1053,BURNER,5,-1
1054,MUST,5,-1
1055,SPONGE,5,-1
1056,BOTTOMED,5,-1
1057,FITTING,5,-1
1058,POURING,5,-1
1059,BENCH,5,-1
1060,ELIMINATE,5,-1
1061,ACHIEVE,5,-1
1062,REMAINDER,5,-1
1063,TROPICAL,5,-1
1064,AFTERNOON,5,-1
1065,BLUEBERRY,5,-1
1066,SHOPPING,5,-1
1067,EVERYONE,5,-1
1068,FINAL,5,-1
1069,FRONT,5,-1
1070,CATFISH,5,-1
1071,GHEE,5,-1
1072,STEAMER,5,-1
1073,ARENT,5,-1
1074,CRUSTLESS,5,-1
1075,BOW,5,-1
1076,RAINBOW,5,-1
1077,NOTHING,5,-1
1078,LENTIL,5,-1
1079,SELECT,5,-1
1080,ENTREE,5,-1
1081,PUNCH,5,-1
1082,DRIP,5,-1
