,Name,Count,Cluster
195,OKRA,3,3
196,ZIP,3,3
197,PAPER,3,3
198,COUPLE,3,3
199,BONE,3,3
200,RINSE,3,3
201,BOTTOM,3,3
202,BIT,3,3
203,RELISH,3,3
204,CRANBERRY,3,3
205,DRIZZLE,3,3
206,FINE,3,3
207,TILL,3,3
208,STARCH,3,3
209,SIRLOIN,3,3
210,SESAME,3,3
211,SMOOTH,3,3
212,REMOVING,3,3
213,BROILER,3,3
214,DIPPING,3,3
215,TON,3,3
216,REFRIGERATOR,3,3
217,BOUILLON,3,3
218,GRAPEFRUIT,3,3
219,BLENDER,3,3
220,STEW,3,3
221,DAY,3,3
222,BLEND,3,3
223,SAUSAGE,3,3
224,LINE,3,3
225,SHALLOW,3,3
226,GRILLED,3,3
227,IMMEDIATELY,3,3
228,PORTERHOUSE,3,3
229,PULL,3,3
230,SHELL,3,3
231,CORNSTARCH,3,3
232,ADJUST,3,3
233,WHISK,3,3
234,OPEN,2,3
235,SURE,2,3
236,VERBENA,2,3
237,SLICING,2,3
238,RIND,2,3
239,SAFE,2,3
240,CLOSED,2,3
241,THICKEN,2,3
242,AHEAD,2,3
243,APPLE,2,3
244,DEGLAZE,2,3
245,COATED,2,3
246,START,2,3
247,PREFER,2,3
248,INSERTED,2,3
249,INDIRECT,2,3
250,UNCOVERED,2,3
251,INSTANT,2,3
252,STRING,2,3
253,COARSE,2,3
254,LINED,2,3
255,PREFERABLY,2,3
256,BURN,2,3
257,MATCHSTICK,2,3
258,PEAR,2,3
259,WIDE,2,3
260,SOAK,2,3
261,SCRAPE,2,3
262,FRESNO,2,3
263,OUTER,2,3
264,SHALLOT,2,3
265,FRIED,2,3
266,BLANCH,2,3
267,CHILL,2,3
268,TOFU,2,3
269,TOAST,2,3
270,TURN,2,3
271,APPETIZER,2,3
272,SPICE,2,3
273,CHOOSE,2,3
274,GRIND,2,3
275,CARVING,2,3
276,PARCHMENT,2,3
277,CHUTNEY,2,3
278,COLESLAW,2,3
279,NECK,2,3
280,LOOSELY,2,3
281,MOISTEN,2,3
282,FORK,2,3
283,EASY,2,3
284,ONTO,2,3
285,BUTT,2,3
286,LID,2,3
287,EVERY,2,3
288,SHIMMERING,2,3
289,FENNEL,2,3
290,PER,2,3
291,CARROT,2,3
292,RICH,2,3
293,SEASONED,2,3
294,EQUILIBRIUM,2,3
295,TI,2,3
296,SCRAPING,2,3
297,SPRIG,2,3
298,HANDLE,2,3
299,BLANCO,2,3
300,PICO,2,3
301,PLIABLE,2,3
302,BRUSH,2,3
303,CROCK,2,3
304,PEEL,2,3
305,GRANNY,2,3
306,COMPLETELY,2,3
307,SMITH,2,3
308,TIE,2,3
309,EAT,2,3
310,BRIEFLY,2,3
311,FOLDING,2,3
312,AVOID,2,3
313,SEAM,2,3
314,PIG,2,3
315,PEPPERCORN,2,3
316,CELERY,2,3
317,SERRANO,2,3
318,SMOKY,2,3
319,PRESSURE,2,3
320,RADISH,2,3
321,FULLY,2,3
322,REDUCING,2,3
323,ALONGSIDE,2,3
324,SECOND,2,3
325,JELLY,2,3
326,SPICY,2,3
327,THERMOMETER,2,3
328,REPEAT,2,3
329,SUBSTITUTE,2,3
330,RIGHT,2,3
331,FALL,2,3
332,THREE,2,3
333,SLOWLY,1,3
334,SIGNIFICANCE,1,3
335,MELT,1,3
336,RITUALISTIC,1,3
337,ROMAINE,1,3
338,TASTY,1,3
339,FALLING,1,3
340,SPACED,1,3
341,PARE,1,3
342,POP,1,3
343,CRUSTY,1,3
344,THEYRE,1,3
345,KICK,1,3
346,NOTHING,1,3
347,HOMINY,1,3
348,CRISP,1,3
349,DELICIOUSLY,1,3
350,LOOK,1,3
351,STOCKPOT,1,3
352,FLAKY,1,3
353,CHEF,1,3
354,PRESSING,1,3
355,ROUND,1,3
356,LUNCH,1,3
357,HIGHLY,1,3
358,PINK,1,3
359,CROSSWISE,1,3
360,BREAKING,1,3
361,ADJUSTABLE,1,3
362,HOST,1,3
363,STEM,1,3
364,RENDER,1,3
365,TOUCHING,1,3
366,THOUSAND,1,3
367,UNGREASED,1,3
368,CLOSELY,1,3
369,FAIRLY,1,3
370,THOROUGHLY,1,3
371,WOODEN,1,3
372,PHO,1,3
373,SHAVED,1,3
374,RONDEAU,1,3
375,AROMATIC,1,3
376,SPECIALTY,1,3
377,CHECK,1,3
378,NATIVE,1,3
379,FRUIT,1,3
380,TROPICAL,1,3
381,TEXTURE,1,3
382,THINNER,1,3
383,LIGHTER,1,3
384,FAVORITE,1,3
385,ISLAND,1,3
386,BEGINNING,1,3
387,RANCH,1,3
388,VIDEO,1,3
389,GRANDMA,1,3
390,SCENT,1,3
391,SMELLING,1,3
392,STOVE,1,3
393,RUNNING,1,3
394,NAPPE,1,3
395,RESTING,1,3
396,LIE,1,3
397,HIT,1,3
398,STEAK,1,3
399,BASTE,1,3
400,HARD,1,3
401,FIT,1,3
402,FREEZE,1,3
403,DIP,1,3
404,SKEWER,1,3
405,VARIATION,1,3
406,SAVE,1,3
407,MOISTURE,1,3
408,MAINTAIN,1,3
409,TEMP,1,3
410,STOP,1,3
411,RUN,1,3
412,GOING,1,3
413,COLANDER,1,3
414,DIAGONAL,1,3
415,GRATE,1,3
416,ASH,1,3
417,BUILD,1,3
418,CHARCOAL,1,3
419,OUTDOOR,1,3
420,SILVER,1,3
421,TRIM,1,3
422,CLASSIC,1,3
423,SETTING,1,3
424,SKIM,1,3
425,OUTSIDE,1,3
426,DRESSING,1,3
427,NAM,1,3
428,GRADUALLY,1,3
429,TRY,1,3
430,HELP,1,3
431,GENEROUSLY,1,3
432,ADOBE,1,3
433,PRESENT,1,3
434,SEPARATE,1,3
435,BRAISE,1,3
436,MUNG,1,3
437,JULIENNE,1,3
438,SALTY,1,3
439,NOODLE,1,3
440,STICKING,1,3
441,PREVENT,1,3
442,AL,1,3
443,BOILING,1,3
444,DOE,1,3
445,GRAVY,1,3
446,NORMAL,1,3
447,GRINDER,1,3
448,STYLISH,1,3
449,DIXIE,1,3
450,THROUGHOUT,1,3
451,COLOR,1,3
452,HAIR,1,3
453,RUSTIC,1,3
454,DICE,1,3
455,SLAW,1,3
456,CONSTANTLY,1,3
457,GOODNESS,1,3
458,LA,1,3
459,EARTHY,1,3
460,SUCCULENT,1,3
461,ENJOY,1,3
462,MAC,1,3
463,STICKY,1,3
464,WILT,1,3
465,NEUTRAL,1,3
466,CHILLED,1,3
467,MOIST,1,3
468,DAMP,1,3
469,PORTION,1,3
470,EVENING,1,3
471,SOPHISTICATED,1,3
472,MARINATED,1,3
473,STUFFED,1,3
474,DECK,1,3
475,SUNSET,1,3
476,ELEGANT,1,3
477,HALFWAY,1,3
478,TWINE,1,3
479,FORM,1,3
480,FLAT,1,3
481,OPPOSITE,1,3
482,LENGTHWISE,1,3
483,UNWRAP,1,3
484,MOON,1,3
485,MINIMUM,1,3
486,PASSPORT,1,3
487,HANDLING,1,3
488,SAUCY,1,3
489,FLAVORED,1,3
490,RICHLY,1,3
491,PARTY,1,3
492,GAME,1,3
493,BIG,1,3
494,BUFFET,1,3
495,BLENDED,1,3
496,EASILY,1,3
497,DELICIOUSNESS,1,3
498,SLIP,1,3
499,STORE,1,3
500,TORTILLA,1,3
501,ROLLING,1,3
502,HAM,1,3
503,MASH,1,3
504,BUBBLY,1,3
505,COLORED,1,3
506,ROBUST,1,3
507,PINEAPPLE,1,3
508,YUMMY,1,3
509,ENCASE,1,3
510,SEARED,1,3
511,BROWNING,1,3
512,BOTTOMED,1,3
513,POCKET,1,3
514,INSERT,1,3
515,INCREDIBLE,1,3
516,PARING,1,3
517,POSITIONED,1,3
518,DEPTH,1,3
519,BAKED,1,3
520,QUICK,1,3
521,TINY,1,3
522,BROCCOLI,1,3
523,THINLY,1,3
524,PICNIC,1,3
525,CONCERT,1,3
526,BAGUETTE,1,3
527,PAS,1,3
528,BREAK,1,3
529,CHIP,1,3
530,HICKORY,1,3
531,SMOKER,1,3
532,SHOCK,1,3
533,SALTED,1,3
534,SIEVE,1,3
535,THIRD,1,3
536,GRAINED,1,3
537,THICKENING,1,3
538,PIT,1,3
539,VACUUM,1,3
540,SPLIT,1,3
541,RESERVED,1,3
542,DIRECTED,1,3
543,CRUSTED,1,3
544,TRANSLUCENT,1,3
545,ADVANCE,1,3
546,BARBECUE,1,3
547,WASH,1,3
548,RUBBER,1,3
549,WEAR,1,3
550,OILED,1,3
551,STEAM,1,3
552,CRISPY,1,3
553,SECURELY,1,3
554,SIX,1,3
555,TARO,1,3
556,HOMEMADE,1,3
557,TUCKING,1,3
558,FACING,1,3
559,DUMP,1,3
560,INDIVIDUALLY,1,3
561,SODIUM,1,3
562,FIBROUS,1,3
563,TOTAL,1,3
564,DONT,1,3
565,LOWER,1,3
566,OVERMIX,1,3
567,UNDERNEATH,1,3
568,DIRECTLY,1,3
569,BUFFALO,1,3
570,REMINISCENT,1,3
571,ASSEMBLY,1,3
572,GRAIN,1,3
573,BIAS,1,3
574,DIVIDE,1,3
575,FILL,1,3
576,MARINATE,1,3
577,SWISH,1,3
578,ALTERNATIVELY,1,3
579,GLUTEN,1,3
580,SHAKE,1,3
581,LINT,1,3
582,EVERYTHING,1,3
583,TOUGH,1,3
584,REACTIVE,1,3
585,CAST,1,3
586,PESTLE,1,3
587,MORTAR,1,3
588,BURRITO,1,3
589,DISSOLVE,1,3
590,SCATTER,1,3
591,SPAGHETTI,1,3
592,TWENTY,1,3
593,SWEAT,1,3
594,CLEAN,1,3
595,JUICY,1,3
596,EATS,1,3
597,RESIDUAL,1,3
598,PULSE,1,3
599,REACH,1,3
600,IRON,1,3
601,V,1,3
