,Name,Count,Cluster
286,AUTUMN,1,4
287,PLUMP,1,4
288,EM,1,4
289,PUPPY,1,4
290,FLAT,1,4
291,PAINT,1,4
292,CRAFT,1,4
293,CAT,1,4
294,DOG,1,4
295,CLOTH,1,4
296,COLORED,1,4
297,CHILLED,1,4
298,STICKY,1,4
299,ROLLABLE,1,4
300,DOESNT,1,4
301,LINED,1,4
302,SANDWICH,1,4
303,MUFFIN,1,4
304,TIN,1,4
305,PRICK,1,4
306,DOUGH,1,4
307,FINISH,1,4
308,OUTSIDE,1,4
309,RETURN,1,4
310,INDIVIDUAL,1,4
311,CLASSIC,1,4
312,BUTTERY,1,4
313,AMAZING,1,4
314,SPACE,1,4
315,CAROB,1,4
316,PET,1,4
317,SAFE,1,4
318,BEATER,1,4
319,SAND,1,4
320,AERATE,1,4
321,DEVELOP,1,4
322,STRUCTURE,1,4
323,PALE,1,4
324,FLAME,1,4
325,BEGINNING,1,4
326,SIMMER,1,4
327,WRAPPING,1,4
328,CONTINUOUSLY,1,4
329,TEMPER,1,4
330,AMBER,1,4
331,BUBBLE,1,4
332,VESSEL,1,4
333,DRAW,1,4
334,GRITTY,1,4
335,RUBBED,1,4
336,THUMB,1,4
337,FOREFINGER,1,4
338,WARMTH,1,4
339,BARELY,1,4
340,SPLIT,1,4
341,HORIZONTALLY,1,4
342,SERRATED,1,4
343,LAY,1,4
344,SPREADING,1,4
345,BEAN,1,4
346,MOCHA,1,4
347,BUY,1,4
348,YEAR,1,4
349,MIXED,1,4
350,LOOK,1,4
351,DEEP,1,4
352,PULL,1,4
353,CAREFULLY,1,4
354,FAVORITE,1,4
355,BLOW,1,4
356,TRIPLE,1,4
357,BARE,1,4
358,GENEROUSLY,1,4
359,FROST,1,4
360,BUNT,1,4
361,TUCK,1,4
362,FROTHY,1,4
363,ASSEMBLE,1,4
364,SHINY,1,4
365,BEATING,1,4
366,FINALLY,1,4
367,FLAVOR,1,4
368,IMMEDIATELY,1,4
369,SIT,1,4
370,TOAST,1,4
371,EAT,1,4
372,PLAY,1,4
373,DAIRY,1,4
374,GAVOTTE,1,4
375,BLUEBERRY,1,4
376,LOADED,1,4
377,JUICY,1,4
378,IDEAL,1,4
379,PEAK,1,4
380,INCREASE,1,4
381,WHIPPING,1,4
382,HOLIDAY,1,4
383,BRITTLE,1,4
384,BIT,1,4
385,CRUNCH,1,4
386,BITE,1,4
387,SOMETHING,1,4
388,MENTION,1,4
389,PEASY,1,4
390,GO,1,4
391,BELOVED,1,4
392,HOMAGE,1,4
393,PAYING,1,4
394,TOWN,1,4
395,BANANA,1,4
396,THATS,1,4
397,LIFE,1,4
398,UNFORGETTABLE,1,4
399,PERFECTLY,1,4
400,SPICED,1,4
401,GINGERBREAD,1,4
402,ABLE,1,4
403,WAIT,1,4
404,WRAPPED,1,4
405,LOOSELY,1,4
406,OBJECT,1,4
407,ABSORB,1,4
408,DECADENT,1,4
409,SUMMER,1,4
410,TANGY,1,4
411,CLEAR,1,4
412,STOPPING,1,4
413,ENCOURAGE,1,4
414,CHILL,1,4
415,FUN,1,4
416,GRANNY,1,4
417,SMITH,1,4
418,STRAINER,1,4
419,RESERVE,1,4
420,SIZED,1,4
421,DICE,1,4
422,FINE,1,4
423,TOSS,1,4
424,DIVIDE,1,4
425,PULSE,1,4
426,TURNING,1,4
427,HALFWAY,1,4
428,FASTER,1,4
429,REMAINDER,1,4
430,ERR,1,4
431,UNSURE,1,4
432,PROTECT,1,4
433,BURNING,1,4
434,EASILY,1,4
435,SIFTER,1,4
436,CREAMY,1,4
437,MOISTURE,1,4
438,CARE,1,4
439,SOMEWHAT,1,4
440,TAPPING,1,4
441,FIRM,1,4
442,INTRIGUING,1,4
443,QUICKLY,1,4
444,SUMMERTIME,1,4
445,BLUE,1,4
446,CANDY,1,4
447,LOLLIPOP,1,4
448,ROTATED,1,4
449,BAKED,1,4
450,MEANWHILE,1,4
451,OPENING,1,4
452,CUTTING,1,4
453,SCISSOR,1,4
454,SEAM,1,4
455,HANDLE,1,4
456,EVERYONE,1,4
457,VIGOROUSLY,1,4
458,GOLD,1,4
459,SKINNY,1,4
460,ROTATE,1,4
461,BOTTLE,1,4
462,POWER,1,4
463,COUPLE,1,4
464,ALTERNATIVELY,1,4
465,WIPE,1,4
466,ENJOY,1,4
467,FLEXIBLE,1,4
468,OBTAIN,1,4
469,EXPECT,1,4
470,FRUIT,1,4
