,Name,Count,Cluster
217,STUFFED,2,2
218,CUMIN,2,2
219,ENJOY,2,2
220,MINIMAL,2,2
221,REPLACE,2,2
222,SURPRISE,2,2
223,SIT,2,2
224,SLOWLY,2,2
225,LONG,2,2
226,WATCHING,2,2
227,SHAKING,2,2
228,PREVENT,2,2
229,CHILLED,2,2
230,HALFWAY,2,2
231,SWAP,2,2
232,BIG,2,2
233,PARSNIP,2,2
234,BURNING,2,2
235,REMOVING,2,2
236,TURMERIC,2,2
237,EVERY,2,2
238,POKE,2,2
239,SWITCH,2,2
240,MELT,2,2
241,ENTREE,2,2
242,ELEGANT,2,2
243,BEATER,2,2
244,BREAKFAST,2,2
245,CURRY,2,2
246,RIGHT,2,2
247,BOUILLON,2,2
248,FINE,2,2
249,WONT,2,2
250,WRAP,2,2
251,VINAIGRETTE,2,2
252,SPICE,2,2
253,SAFE,2,2
254,ONTO,2,2
255,SOMETHING,2,2
256,MILD,2,2
257,STEAM,2,2
258,LAY,2,2
259,GUMMY,2,2
260,PINE,2,2
261,STOP,2,2
262,DISTRIBUTE,2,2
263,TEENY,2,2
264,WHISKING,2,2
265,TINY,2,2
266,CROWD,2,2
267,CRACKED,2,2
268,LE,2,2
269,COLANDER,2,2
270,STORE,2,2
271,WHETHER,2,2
272,BUNDLE,2,2
273,LOADED,2,2
274,GRAVY,2,2
275,WAXY,2,2
276,FEAST,1,2
277,DIMENSION,1,2
278,BOOST,1,2
279,PREP,1,2
280,HOLD,1,2
281,BROWNING,1,2
282,ACTIVE,1,2
283,ADVANCE,1,2
284,HOUR,1,2
285,DIRECTED,1,2
286,FANCY,1,2
287,THINK,1,2
288,TOOL,1,2
289,UNTRADITIONAL,1,2
290,SHORTER,1,2
291,TERM,1,2
292,NECESSARILY,1,2
293,PASSING,1,2
294,RULE,1,2
295,WONDERING,1,2
296,TASTY,1,2
297,DIFFERENCE,1,2
298,INTERCHANGEABLY,1,2
299,EASTER,1,2
300,HUNG,1,2
301,CHOOSE,1,2
302,BASICALLY,1,2
303,FUN,1,2
304,SHARPER,1,2
305,MILDER,1,2
306,ACCELERATED,1,2
307,PRESENTATION,1,2
308,BACON,1,2
309,REALLY,1,2
310,ESCAPE,1,2
311,SLOT,1,2
312,HIGHEST,1,2
313,SECOND,1,2
314,QUALITY,1,2
315,SKIM,1,2
316,POST,1,2
317,MENTION,1,2
318,YOUD,1,2
319,ORDER,1,2
320,PLATTER,1,2
321,PLEASER,1,2
322,PRETTY,1,2
323,FEEL,1,2
324,INTERNAL,1,2
325,INCREASE,1,2
326,SHALLOW,1,2
327,POSITION,1,2
328,MAINTAIN,1,2
329,STARTING,1,2
330,POINT,1,2
331,FREEZE,1,2
332,SCRAPE,1,2
333,INDIVIDUAL,1,2
334,SODIUM,1,2
335,CLASSIC,1,2
336,UNCOVER,1,2
337,DOLLOP,1,2
338,SPIRALIZE,1,2
339,PEELER,1,2
340,NECESSARY,1,2
341,FIT,1,2
342,TRIM,1,2
343,MUSHROOM,1,2
344,FLAT,1,2
345,MOMENT,1,2
346,IDEA,1,2
347,QUICKLY,1,2
348,MILDLY,1,2
349,LINED,1,2
350,WALL,1,2
351,DAY,1,2
352,SAVE,1,2
353,HORIZONTALLY,1,2
354,HANDLE,1,2
355,PER,1,2
356,PIERCE,1,2
357,GLUTEN,1,2
358,PROTEIN,1,2
359,TEMP,1,2
360,BOX,1,2
361,NEVER,1,2
362,LIGHTER,1,2
363,SUBSTITUTE,1,2
364,FE,1,2
365,ABLE,1,2
366,WEARING,1,2
367,DEEP,1,2
368,ALREADY,1,2
369,YOUVE,1,2
370,THINNER,1,2
371,TENDERNESS,1,2
372,ACCORDING,1,2
373,FASTER,1,2
374,HALVE,1,2
375,SKIP,1,2
376,FULL,1,2
377,HALVED,1,2
378,DIP,1,2
379,FORM,1,2
380,WOODEN,1,2
381,BREAKING,1,2
382,FITTING,1,2
383,OCCASION,1,2
384,BLEND,1,2
385,TRUE,1,2
386,BUTTERY,1,2
387,GRINDER,1,2
388,PESTLE,1,2
389,MORTAR,1,2
390,BURN,1,2
391,CONSTANTLY,1,2
392,TOAST,1,2
393,SEED,1,2
394,GARLICKY,1,2
395,THROUGHOUT,1,2
396,IMPART,1,2
397,RISK,1,2
398,ELIMINATE,1,2
399,ACHIEVE,1,2
400,CAVEAT,1,2
401,DESIRE,1,2
402,CRUMBLY,1,2
403,THICKNESS,1,2
404,HELP,1,2
405,STICKING,1,2
406,TURNING,1,2
407,KNOWN,1,2
408,IMMERSION,1,2
409,FORGETTING,1,2
410,CRISPY,1,2
411,LEAVE,1,2
412,HOMOGENEOUS,1,2
413,RUSTIC,1,2
414,VINTAGE,1,2
415,CARAMELIZE,1,2
416,APART,1,2
417,BREAK,1,2
418,SOFTEN,1,2
419,FRIED,1,2
420,FRONT,1,2
421,OPPOSITE,1,2
422,TURNED,1,2
423,DISCARD,1,2
424,COMFORT,1,2
425,INTACT,1,2
426,DECIDE,1,2
427,UNPEELED,1,2
428,SPRIG,1,2
429,CHAMPAGNE,1,2
430,NONFAT,1,2
431,AWAY,1,2
432,EAT,1,2
433,METAL,1,2
434,TIE,1,2
435,BEAN,1,2
436,LETTUCE,1,2
437,CRAVING,1,2
438,DENSE,1,2
439,NUTRIENT,1,2
440,SPACE,1,2
441,RUBBER,1,2
442,SCRUB,1,2
443,RID,1,2
444,RESIDUAL,1,2
445,DIRT,1,2
446,CHEESECLOTH,1,2
447,STEP,1,2
448,PROCEED,1,2
449,BEGINNING,1,2
450,BUTTERED,1,2
451,FOLD,1,2
452,EFFORT,1,2
453,GRILL,1,2
454,STOVE,1,2
455,GARDEN,1,2
456,FABULOUS,1,2
457,FLAVORFUL,1,2
458,CHILL,1,2
459,SOON,1,2
460,OVERCOOK,1,2
461,SECRET,1,2
462,MEANING,1,2
463,BOTHER,1,2
464,MASSAGE,1,2
465,YUMMY,1,2
466,LIKING,1,2
467,BUBBLY,1,2
468,BUBBLE,1,2
469,EXCESS,1,2
470,BRIGHT,1,2
471,PREHEATED,1,2
472,ZIPPER,1,2
473,TRANSFERRING,1,2
474,SIZED,1,2
475,RIPENESS,1,2
476,PEAK,1,2
477,BRIEFLY,1,2
478,INSPIRED,1,2
479,PULL,1,2
480,TASK,1,2
481,PASSOVER,1,2
482,GRATE,1,2
483,FAVORITE,1,2
484,APPETIZER,1,2
485,ANYTHING,1,2
486,GO,1,2
487,VERSATILE,1,2
488,INCREDIBLY,1,2
489,PORK,1,2
490,STEAK,1,2
491,WONDERFULLY,1,2
492,PAIR,1,2
493,GENEROUS,1,2
494,REPERTOIRE,1,2
495,STAPLE,1,2
496,ABSORBED,1,2
497,HEIGHT,1,2
498,REPEAT,1,2
499,AGED,1,2
500,DAUNTING,1,2
501,SOUND,1,2
502,MELTING,1,2
503,BEAUTIFUL,1,2
504,INCORPORATED,1,2
505,ATTACHMENT,1,2
506,PADDLE,1,2
507,FREEZER,1,2
508,AIRTIGHT,1,2
509,SEALED,1,2
510,CUTTING,1,2
511,COOLING,1,2
512,TOOTHPICK,1,2
513,BATTER,1,2
514,PUREE,1,2
515,SEPARATE,1,2
516,SERIES,1,2
517,PRO,1,2
518,HOMEMADE,1,2
519,THOUGHT,1,2
520,JOB,1,2
521,ALTERNATING,1,2
522,HURRY,1,2
523,OILED,1,2
524,THINLY,1,2
525,FEED,1,2
526,NEAR,1,2
527,NIGHT,1,2
528,OVERNIGHT,1,2
529,REFRIGERATE,1,2
530,BLENDED,1,2
531,PYREX,1,2
532,OBLONG,1,2
533,CHUNKY,1,2
534,JACK,1,2
535,CAMP,1,2
536,SQUARELY,1,2
537,RUN,1,2
538,TOPPING,1,2
