,Name,Count,Cluster
106,DILL,48,2
107,COVERED,47,2
108,PEEL,46,2
109,MINUTE,46,2
110,GENTLY,46,2
111,CENTER,46,2
112,SODIUM,45,2
113,SAUCEPAN,45,2
114,BALSAMIC,45,2
115,SURE,44,2
116,RINSE,44,2
117,THOROUGHLY,43,2
118,CHOP,42,2
119,ZUCCHINI,42,2
120,ARRANGE,42,2
121,DAY,42,2
122,REFRIGERATE,42,2
123,TURNING,41,2
124,PEANUT,41,2
125,BOTTOM,41,2
126,BOILING,41,2
127,PERFECT,41,2
128,CHECK,40,2
129,GRILLED,40,2
130,FOIL,39,2
131,THICK,39,2
132,COOKER,39,2
133,SIMPLE,38,2
134,VINAIGRETTE,37,2
135,BOUILLON,37,2
136,CURRY,37,2
137,PROCESS,36,2
138,BIT,36,2
139,GRAPE,36,2
140,HOUR,36,2
141,ICE,36,2
142,CAULIFLOWER,36,2
143,LINE,35,2
144,DISCARD,35,2
145,ROMAINE,35,2
146,ROASTING,35,2
147,PLATE,35,2
148,SPICE,35,2
149,STAND,34,2
150,TURMERIC,34,2
151,HEALTHY,34,2
152,ALLOW,34,2
153,THYME,34,2
154,RUB,33,2
155,SYRUP,33,2
156,WORK,33,2
157,CELERY,32,2
158,FORK,32,2
159,END,32,2
160,FRUIT,32,2
161,POTATO,32,2
162,APPLE,32,2
163,PLASTIC,32,2
164,SLIGHTLY,32,2
165,PER,31,2
166,ONTO,31,2
167,SQUEEZE,31,2
168,CRISP,31,2
169,PREPARE,30,2
170,WRAP,30,2
171,SOUR,30,2
172,ROLL,30,2
173,FRIED,29,2
174,CORIANDER,29,2
175,ZEST,29,2
176,MEANWHILE,28,2
177,KALE,28,2
178,PLATTER,28,2
179,PROCESSOR,28,2
180,ENJOY,28,2
181,SEASONED,28,2
182,TEXTURE,28,2
183,PARCHMENT,28,2
184,PRESSURE,27,2
185,FINE,27,2
186,PINE,27,2
187,FLAT,27,2
188,MICROWAVE,27,2
189,AROUND,27,2
190,MARINATE,27,2
191,CARROT,27,2
192,TURKEY,26,2
193,LONG,26,2
194,QUICK,26,2
195,GLUTEN,26,2
196,SLOW,25,2
197,OPEN,25,2
198,PINEAPPLE,25,2
199,ADJUST,25,2
200,BRUSH,25,2
201,SPICY,25,2
202,MANGO,24,2
203,BRISKET,24,2
204,COATED,24,2
205,CHILLED,24,2
206,DINNER,24,2
207,TIP,23,2
208,GO,23,2
209,HAM,23,2
210,CINNAMON,23,2
211,GRAIN,23,2
212,SURFACE,23,2
213,PUREE,23,2
214,COMPLETELY,23,2
215,FLIP,22,2
216,ROSEMARY,22,2
217,CRACKED,22,2
218,MIXED,22,2
219,SHAKE,22,2
220,STUFFED,22,2
221,SALTED,22,2
222,PORK,21,2
223,EAT,21,2
224,RETURN,21,2
225,STORE,21,2
226,PULSE,21,2
227,WASH,21,2
228,EVERYTHING,21,2
229,BEAN,21,2
230,FIND,21,2
231,CLEAN,21,2
232,VODKA,21,2
233,REPEAT,21,2
234,COUSCOUS,21,2
235,FILL,21,2
236,BACON,20,2
237,SEPARATE,20,2
238,STEM,20,2
239,RESERVE,20,2
240,MATZO,20,2
241,AWAY,20,2
242,DOUGH,20,2
243,CAREFULLY,20,2
244,SCRAPE,20,2
245,CROCK,20,2
246,DIVIDE,20,2
247,CHILL,20,2
248,STRAIN,20,2
249,CHERRY,20,2
250,MELT,19,2
251,ARTICHOKE,19,2
252,BROIL,19,2
253,TRY,19,2
254,RIGHT,19,2
255,FAVORITE,19,2
256,LEAVE,19,2
257,LOVE,19,2
258,START,19,2
259,STEW,18,2
260,TOWEL,18,2
261,CUTTING,18,2
262,FULLY,18,2
263,LENGTHWISE,18,2
264,SEED,18,2
265,BUTTERNUT,18,2
266,RIB,18,2
267,WATERMELON,18,2
268,FLAME,18,2
269,BLENDED,18,2
270,TOPPED,18,2
271,BASE,17,2
272,VEGETARIAN,17,2
273,GRAB,17,2
274,CRISPY,17,2
275,WHEAT,17,2
276,EXCESS,17,2
277,MIXER,17,2
278,INSPIRED,17,2
279,RESERVED,17,2
280,EVERY,17,2
281,SLAW,17,2
282,SUMMER,17,2
283,CRACKER,17,2
284,SHALLOW,17,2
285,OVERNIGHT,17,2
286,RIPE,16,2
287,FIRM,16,2
288,BAKED,16,2
289,FREEZE,16,2
290,GRATE,16,2
291,SOAK,16,2
292,EASILY,16,2
293,THINLY,16,2
294,MAPLE,16,2
295,THROW,16,2
296,CHIP,16,2
297,COD,16,2
298,DAIRY,16,2
299,ATTACHMENT,16,2
300,SIT,16,2
301,THERMOMETER,16,2
302,MARINATED,16,2
303,TORN,16,2
304,TASTY,16,2
305,AHEAD,15,2
306,PITA,15,2
307,SPEED,15,2
308,GENEROUSLY,15,2
309,SEAR,15,2
310,DIP,15,2
311,THREE,15,2
312,SAVORY,15,2
313,OYSTER,15,2
314,SAFE,15,2
315,POSITION,15,2
316,INTERNAL,15,2
317,FRAGRANT,15,2
318,MELTED,15,2
319,TORTILLA,15,2
320,ROOT,15,2
321,MUSHROOM,15,2
322,BUTTERMILK,14,2
323,BEET,14,2
324,ACCORDING,14,2
325,TRAY,14,2
326,SLOWLY,14,2
327,SANDWICH,14,2
328,INSIDE,14,2
329,SHALLOT,14,2
330,CLASSIC,14,2
331,UNCOOKED,14,2
332,TWIST,14,2
333,FENNEL,14,2
334,RAW,14,2
335,SEVERAL,14,2
336,SKIPPY,14,2
337,STEAM,14,2
338,ATTACH,13,2
339,FIT,13,2
340,SAFFRON,13,2
341,DEEP,13,2
342,STEP,13,2
343,PEACH,13,2
344,EXCEPT,13,2
345,WET,13,2
346,STRAINER,13,2
347,PREVENT,13,2
348,THEYRE,13,2
349,PEAR,13,2
350,ANYTHING,13,2
351,LE,13,2
352,CIDER,13,2
353,SQUID,13,2
354,HELP,13,2
355,BITE,13,2
356,BARBECUE,13,2
357,HARD,13,2
358,FINISH,13,2
359,SIZED,13,2
360,PERFECTLY,13,2
361,PRIME,13,2
362,HALFWAY,13,2
363,BOARD,13,2
364,UNCOVERED,13,2
365,POMEGRANATE,13,2
366,BROILER,12,2
367,TOTAL,12,2
368,HANDLE,12,2
369,ALWAYS,12,2
370,FORM,12,2
371,WOODEN,12,2
372,SIRLOIN,12,2
373,STUFFING,12,2
374,GRAPEFRUIT,12,2
375,BREAK,12,2
376,COARSE,12,2
377,SUPER,12,2
378,INCREASE,12,2
379,BIG,12,2
380,BOTTLE,12,2
381,WILD,12,2
382,SAGE,12,2
383,MINCE,12,2
384,TRIM,12,2
385,STRAWBERRY,12,2
386,MESH,12,2
387,BLUE,12,2
388,KIWI,11,2
389,INSERT,11,2
390,PULP,11,2
391,TOAST,11,2
392,REALLY,11,2
393,EN,11,2
394,FALL,11,2
395,RUM,11,2
396,DAL,11,2
397,TRANSLUCENT,11,2
398,THICKNESS,11,2
399,GRIND,11,2
400,WHISKING,11,2
401,CASSEROLE,11,2
402,COUPLE,11,2
403,GLAZE,11,2
404,SHAKER,11,2
405,CRANBERRY,11,2
406,ALUMINUM,11,2
407,NECTAR,11,2
408,FULL,11,2
409,OUTSIDE,11,2
410,SAUSAGE,11,2
411,PREP,11,2
412,SUN,11,2
413,FOLD,11,2
414,PINK,10,2
415,LAY,10,2
416,BAGUETTE,10,2
417,EASIER,10,2
418,SE,10,2
419,HERB,10,2
420,EGGPLANT,10,2
421,BRUSHING,10,2
422,STALK,10,2
423,METAL,10,2
424,SECURE,10,2
425,DECADENT,10,2
426,HEATING,10,2
427,CHAR,10,2
428,GRINDER,10,2
429,PASTRY,10,2
430,FLAVORFUL,10,2
431,JAM,10,2
432,ROUND,10,2
433,NOODLE,10,2
434,RELEASE,10,2
435,SPRIG,10,2
436,NECESSARY,10,2
437,PUMPKIN,10,2
438,DIPPING,10,2
439,SODA,10,2
440,CLARK,10,2
441,NUTMEG,10,2
442,SUBSTITUTE,10,2
443,OUTER,10,2
444,BRULEE,10,2
445,FILLET,10,2
446,STICKY,9,2
447,HEART,9,2
448,PYRAMID,9,2
449,STOVE,9,2
450,HALVED,9,2
451,FILLED,9,2
452,TONGS,9,2
453,LOWER,9,2
454,CRUNCHY,9,2
455,APART,9,2
456,LEAN,9,2
457,FINISHED,9,2
458,QUICKLY,9,2
459,APPETIZER,9,2
460,COATING,9,2
461,E,9,2
462,OPAQUE,9,2
463,BRIGHT,9,2
464,STARCH,9,2
465,PORTION,9,2
466,NAPA,9,2
467,CAVITY,9,2
468,SPAGHETTI,9,2
469,AL,9,2
470,CHILE,9,2
471,LEFT,9,2
472,SECOND,9,2
473,SALTY,9,2
474,GRAVY,9,2
475,WASABI,9,2
476,LAN,9,2
477,BRINE,9,2
478,SEAL,9,2
479,MASH,9,2
480,SEEDLESS,9,2
481,PESTLE,9,2
482,SWEETENER,9,2
483,SHAVED,9,2
484,STOP,9,2
485,DOUBLE,9,2
486,CRUSH,9,2
487,CAP,9,2
488,DICE,9,2
489,TIE,9,2
490,ALLSPICE,9,2
491,COLANDER,9,2
492,MUFFIN,9,2
493,CONSTANTLY,9,2
494,FLANK,9,2
495,PATTY,9,2
496,CHEESECLOTH,9,2
497,STARTING,8,2
498,RASPBERRY,8,2
499,BLANCH,8,2
500,RUN,8,2
501,KERNEL,8,2
502,INSTANT,8,2
503,ISLAND,8,2
504,HOMEMADE,8,2
505,RICH,8,2
506,TWINE,8,2
507,MOLASSES,8,2
508,THIGH,8,2
509,MORTAR,8,2
510,CAST,8,2
511,PASSOVER,8,2
512,PAIR,8,2
513,KNOW,8,2
514,ROTISSERIE,8,2
515,ORDER,8,2
516,IRON,8,2
517,FIRE,8,2
518,MODE,8,2
519,CLOSED,8,2
520,MUG,8,2
521,ENTIRE,8,2
522,HEARTY,8,2
523,VERI,8,2
524,FLESH,8,2
525,ROUGH,8,2
526,SHRED,8,2
527,DISSOLVE,8,2
528,CLUB,8,2
529,RUBBER,8,2
530,BEGIN,8,2
531,SOFTEN,8,2
532,WORKING,8,2
533,LEEK,8,2
534,PURPLE,8,2
535,ICED,8,2
536,SCALLION,8,2
537,BROWNING,8,2
538,THATS,8,2
539,TOSSING,8,2
540,SETTING,8,2
541,LINED,8,2
542,GRASS,8,2
543,SKEWER,7,2
544,PARTY,7,2
545,SOAKED,7,2
546,RESTAURANT,7,2
547,MAT,7,2
548,PIE,7,2
549,JELLY,7,2
550,EATING,7,2
551,BUTTERY,7,2
552,FLAVORED,7,2
553,SEEDED,7,2
554,BASTING,7,2
555,LEATHER,7,2
556,COARSELY,7,2
557,EDGE,7,2
558,GENEROUS,7,2
559,WARMED,7,2
560,LADLE,7,2
561,BOUGHT,7,2
562,LOOK,7,2
563,BURN,7,2
564,HIT,7,2
565,NICELY,7,2
566,PAPAYA,7,2
567,COLOR,7,2
568,MASSAGE,7,2
569,JUICY,7,2
570,CRAB,7,2
571,MACHINE,7,2
572,YOLK,7,2
573,LIKING,7,2
574,DUCK,7,2
575,PUSH,7,2
576,FEEL,7,2
577,VEAL,7,2
578,WIDE,7,2
579,WHIPPING,7,2
580,TOUGH,7,2
581,THINK,7,2
582,INTACT,7,2
583,CLEAR,7,2
584,SLICING,7,2
585,REPLACE,7,2
586,YOUVE,7,2
587,NUT,7,2
588,ABSORBED,7,2
589,CHARD,7,2
590,SCRAPING,7,2
591,SWITCH,7,2
592,WEEK,7,2
593,WIRE,7,2
594,ASSEMBLE,6,2
595,FRESCO,6,2
596,BATH,6,2
597,TAMPER,6,2
598,MUSHY,6,2
599,CHOICE,6,2
600,CITRUS,6,2
601,ALTERNATIVELY,6,2
602,BULB,6,2
603,RYE,6,2
604,CASHEW,6,2
605,TOUCH,6,2
606,CARDAMOM,6,2
607,SPOUT,6,2
608,CHUCK,6,2
609,PRO,6,2
610,GRAHAM,6,2
611,BANANA,6,2
612,FANCY,6,2
613,TANGY,6,2
614,POINT,6,2
615,AIRTIGHT,6,2
616,PREHEATED,6,2
617,PRAWN,6,2
618,HALVE,6,2
619,SAVE,6,2
620,INK,6,2
621,PLIABLE,6,2
622,SHELL,6,2
623,CONVERTED,6,2
624,TUNA,6,2
625,NEVER,6,2
626,WONT,6,2
627,POLENTA,6,2
628,STUFF,6,2
629,FREEZER,6,2
630,GOAT,6,2
631,GREASE,6,2
632,HOLD,6,2
633,LOOKING,6,2
634,SUMAC,6,2
635,RUNNING,6,2
636,GLAZED,6,2
637,KNOWN,6,2
638,LIBERALLY,6,2
639,KIDNEY,6,2
640,CHUNKY,6,2
641,KETCHUP,6,2
642,HAZELNUT,6,2
643,SPLIT,6,2
644,PREMIUM,6,2
645,DIRECTLY,6,2
646,FRYER,6,2
647,POP,6,2
648,GOT,6,2
649,YEAST,6,2
650,PULL,6,2
651,WAIT,6,2
652,PIZZA,6,2
653,SUNFLOWER,6,2
654,AROMATIC,6,2
655,PASSION,6,2
656,BREAKING,6,2
657,PEELING,6,2
658,ASSORTED,6,2
659,ALCOHOL,5,2
660,LOOSELY,5,2
661,PICK,5,2
662,TIGHT,5,2
663,BASKET,5,2
664,MOSTLY,5,2
665,LAVENDER,5,2
666,SMASH,5,2
667,GHEE,5,2
668,BALL,5,2
669,MELON,5,2
670,HORIZONTALLY,5,2
671,PRIOR,5,2
672,CHUNK,5,2
673,SIEVE,5,2
674,INDIVIDUAL,5,2
675,SKIM,5,2
676,LIFT,5,2
677,WEDGE,5,2
678,MET,5,2
679,TYPE,5,2
680,STRING,5,2
681,DRIP,5,2
682,SNACK,5,2
683,CRUNCH,5,2
684,VARIATION,5,2
685,REMOVING,5,2
686,ROLLING,5,2
687,TREAT,5,2
688,SCORE,5,2
689,SPARKLING,5,2
690,LUNCH,5,2
691,TWICE,5,2
692,CATCH,5,2
693,OVERLY,5,2
694,KICK,5,2
695,TEAR,5,2
696,CHEF,5,2
697,BATTER,5,2
698,TORCH,5,2
699,WATCH,5,2
700,POWER,5,2
701,PROTEIN,5,2
702,WONDERFUL,5,2
703,MOUTH,5,2
704,CROSSWISE,5,2
705,PICKLE,5,2
706,STEEL,5,2
707,BEAT,5,2
708,BOILED,5,2
709,LEMONY,5,2
710,BREW,5,2
711,STEAMING,5,2
712,SOAKING,5,2
713,SUM,5,2
714,STICKING,5,2
715,LOVELY,5,2
716,SEALED,5,2
717,SMOKY,5,2
718,SWEETNESS,5,2
719,PITTED,5,2
720,FUN,5,2
721,BRIEFLY,5,2
722,SKIP,5,2
723,PORRIDGE,5,2
724,PROMISE,5,2
725,SMART,5,2
726,QUARTERED,5,2
727,STEAMER,5,2
728,REFRESHING,5,2
729,CEREAL,5,2
730,THICKEN,5,2
731,PITCHER,5,2
732,SLOTTED,5,2
733,PEELER,5,2
734,JUMBO,5,2
735,CARVE,5,2
736,HOLIDAY,5,2
737,FIESTA,5,2
738,BOW,5,2
739,BONITO,5,2
740,HOUSE,5,2
741,CUTTLEFISH,5,2
742,FRIENDLY,5,2
743,CATFISH,5,2
744,LATER,5,2
745,DOESNT,5,2
746,SILICONE,5,2
747,HERBAL,5,2
748,SHAKING,4,2
749,TUTORIAL,4,2
750,RISE,4,2
751,ANCHOVY,4,2
752,GRATER,4,2
753,SOON,4,2
754,SERRATED,4,2
755,FOAM,4,2
756,POURING,4,2
757,SUBMERGED,4,2
758,LOOSE,4,2
759,HALIBUT,4,2
760,CLAM,4,2
761,TOPPING,4,2
762,FLUFF,4,2
763,DIRECTED,4,2
764,FLAKE,4,2
765,PREFER,4,2
766,CHAMPAGNE,4,2
767,PRESSING,4,2
768,LUMP,4,2
769,STORAGE,4,2
770,BASIN,4,2
771,FINALLY,4,2
772,MINE,4,2
773,VIGOROUSLY,4,2
774,ROTATING,4,2
775,INDIRECT,4,2
776,WOOD,4,2
777,INNER,4,2
778,HAMBURGER,4,2
779,SERIES,4,2
780,SAUERKRAUT,4,2
781,ORGANIC,4,2
782,CARAMELIZE,4,2
783,CRUST,4,2
784,DESSERT,4,2
785,SPICED,4,2
786,ALGAE,4,2
787,TRIED,4,2
788,UNCOVER,4,2
789,PALM,4,2
790,PANTRY,4,2
791,WHIP,4,2
792,BUBBLY,4,2
793,PARING,4,2
794,SOMETHING,4,2
795,CHICK,4,2
796,POCKET,4,2
797,MILD,4,2
798,LISTED,4,2
799,IDEAL,4,2
800,TART,4,2
801,GARDEN,4,2
802,LIGHTER,4,2
803,SEMOLINA,4,2
804,STAINLESS,4,2
805,KIND,4,2
806,SPOONFUL,4,2
807,REMEMBER,4,2
808,INCORPORATED,4,2
809,GOING,4,2
810,SHOT,4,2
811,IMMERSION,4,2
812,SAY,4,2
813,THING,4,2
814,SHOPPING,4,2
815,PUFF,4,2
816,OPTION,4,2
817,GRADUALLY,4,2
818,QUALITY,4,2
819,MANDARIN,4,2
820,PLUM,4,2
821,SERRANO,4,2
822,STAR,4,2
823,FLUFFY,4,2
824,SPLASH,4,2
825,LIFE,4,2
826,PERIODICALLY,4,2
827,SHIMMERING,4,2
828,WEEKEND,4,2
829,DOLLOP,4,2
830,VERTICALLY,4,2
831,JICAMA,4,2
832,WINTER,4,2
833,CUTTER,4,2
834,KAFFIR,4,2
835,ZESTY,4,2
836,BITTER,4,2
837,ELEMENT,4,2
838,X,4,2
839,CLOTH,4,2
840,MAGAZINE,4,2
841,TENT,4,2
842,REACH,4,2
843,SHERRY,4,2
844,ZIP,4,2
845,ARENT,4,2
846,DIFFICULT,4,2
847,CLICK,4,2
848,HOLDING,4,2
849,KANGAROO,4,2
850,DRESSED,4,2
851,STOCKPOT,4,2
852,GARNISHED,4,2
853,RATIO,4,2
854,CRUMBLE,4,2
855,INDOOR,4,2
856,SHAPED,3,2
857,BEDTIME,3,2
858,EXPERIENCE,3,2
859,CROWD,3,2
860,DOE,3,2
861,CYCLE,3,2
862,PALATE,3,2
863,CAFFEINE,3,2
864,HICKORY,3,2
865,STORY,3,2
866,INSERTED,3,2
867,KOMBU,3,2
868,EAR,3,2
869,DOG,3,2
870,STRIP,3,2
871,SURPRISE,3,2
872,HET,3,2
873,SAKE,3,2
874,SCISSORS,3,2
875,AVOID,3,2
876,NI,3,2
877,MARROW,3,2
878,FITTING,3,2
879,BED,3,2
880,REMAINDER,3,2
881,ENVELOPE,3,2
882,DREG,3,2
883,INWARD,3,2
884,FUJI,3,2
885,BUTTON,3,2
886,FUZZY,3,2
887,SPIKED,3,2
888,SMOKE,3,2
889,NEAR,3,2
890,UPRIGHT,3,2
891,CURL,3,2
892,BUY,3,2
893,OKRA,3,2
894,EASIEST,3,2
895,ROASTER,3,2
896,PAIRED,3,2
897,MAR,3,2
898,SELF,3,2
899,ACORN,3,2
900,EVERYONE,3,2
901,ROTATE,3,2
902,CHOPPER,3,2
903,ROSE,3,2
904,RIND,3,2
905,WATERY,3,2
906,RAISED,3,2
907,PEA,3,2
908,ATE,3,2
909,SPRINKLED,3,2
910,GONE,3,2
911,FRESHNESS,3,2
912,BROKEN,3,2
913,BLANCO,3,2
914,SMOKING,3,2
915,WASHING,3,2
916,PANCAKE,3,2
917,PAS,3,2
918,RUNNY,3,2
919,HARVEST,3,2
920,FINAL,3,2
921,HEN,3,2
922,PUDDING,3,2
923,SNAP,3,2
924,FACING,3,2
925,EXPOSED,3,2
926,PEARL,3,2
927,KETO,3,2
928,BALLER,3,2
929,FORGET,3,2
930,LEMONADE,3,2
931,WHIPPED,3,2
932,WEARING,3,2
933,SINK,3,2
934,CAKE,3,2
935,ALTERNATIVE,3,2
936,CRUSTY,3,2
937,TUCK,3,2
938,BLOCK,3,2
939,BODY,3,2
940,JULIENNE,3,2
941,TARTAR,3,2
942,BRAND,3,2
943,BASTE,3,2
944,DUAL,3,2
945,NIGHT,3,2
946,ALONE,3,2
947,AROMA,3,2
948,STEEP,3,2
949,CRACK,3,2
950,FROTHER,3,2
951,ELIMINATE,3,2
952,YOUD,3,2
953,REMOVED,3,2
954,MUST,3,2
955,MEAN,3,2
956,RULE,3,2
957,COVERING,3,2
958,PRETTY,3,2
959,MOVING,3,2
960,UNPEELED,3,2
961,LOOSEN,3,2
962,CURING,3,2
963,TOTALLY,3,2
964,YEAR,3,2
965,RID,3,2
966,MANDOLIN,3,2
967,CRISPED,3,2
968,TYPICAL,3,2
969,MOISTURE,3,2
970,OVERCOOK,3,2
971,LEE,3,2
972,SAVING,3,2
973,AFRAID,3,2
974,SMOTHERED,3,2
975,ABSOLUTELY,3,2
976,JACK,3,2
977,BENCH,3,2
978,TOUCHING,3,2
979,DELICATE,3,2
980,WORTH,3,2
981,CHANGE,3,2
982,HIGHLY,3,2
983,ROLLED,3,2
984,BREAKFAST,3,2
985,SOPHISTICATED,3,2
986,CARE,3,2
987,PARTIALLY,3,2
988,SEARED,3,2
989,BURNING,3,2
990,DEPTH,3,2
991,EXTREMELY,3,2
992,EQUIPMENT,3,2
993,CRUSHING,3,2
994,SENSITIVE,3,2
995,THEYLL,3,2
996,PASTRAMI,3,2
997,VERMOUTH,3,2
998,SPRINKLING,3,2
999,SELECT,3,2
1000,DATE,3,2
1001,TON,3,2
1002,GENTLE,3,2
1003,TRI,3,2
1004,WIPE,3,2
1005,VINE,3,2
1006,ESSENCE,3,2
1007,LOADED,3,2
1008,EVERYDAY,3,2
1009,CANTALOUPE,3,2
1010,LOIN,3,2
1011,BENDABLE,3,2
1012,STRAINED,3,2
1013,DUTY,3,2
1014,BITTERNESS,3,2
1015,OUTDOOR,3,2
1016,UM,3,2
1017,AFTERNOON,3,2
1018,TIMER,3,2
1019,BAMBOO,3,2
1020,CONTINUOUSLY,3,2
1021,THINNER,3,2
1022,LOVER,3,2
1023,AUTUMN,3,2
1024,CALORIE,3,2
1025,BEAUTIFUL,3,2
1026,GREY,2,2
1027,TRIPLE,2,2
1028,REDUCTION,2,2
1029,HOLDER,2,2
1030,CELEBRATION,2,2
1031,FERMENT,2,2
1032,ADAPTER,2,2
1033,FASTER,2,2
1034,FLESHY,2,2
1035,DUNNE,2,2
1036,RODE,2,2
1037,STRAW,2,2
1038,PECAN,2,2
1039,EVAPORATE,2,2
1040,NONREACTIVE,2,2
1041,SQUEEZING,2,2
1042,SEC,2,2
1043,LIVER,2,2
1044,PICTURED,2,2
1045,HAVENT,2,2
1046,KUNG,2,2
1047,STACK,2,2
1048,DENSE,2,2
1049,AMETHYST,2,2
1050,SUMMERY,2,2
1051,SHADY,2,2
1052,SPLATTER,2,2
1053,DISTILLED,2,2
1054,BROOK,2,2
1055,INSERTION,2,2
1056,UNDISTURBED,2,2
1057,MACARONI,2,2
1058,RANGE,2,2
1059,TIL,2,2
1060,NINE,2,2
1061,RECOMMEND,2,2
1062,TREE,2,2
1063,FUEL,2,2
1064,BOUNTY,2,2
1065,CONVECTION,2,2
1066,CHOW,2,2
1067,SLIDE,2,2
1068,MESS,2,2
1069,MEIN,2,2
1070,BERRY,2,2
1071,SAMBAL,2,2
1072,LIQUOR,2,2
1073,THREAD,2,2
1074,SHORTLY,2,2
1075,DRESS,2,2
1076,CAME,2,2
1077,SUBSTITUTION,2,2
1078,HEEL,2,2
1079,SCRATCH,2,2
1080,PROVIDE,2,2
1081,PROPER,2,2
1082,MINIMUM,2,2
1083,GROCERY,2,2
1084,EXPAND,2,2
1085,FLAVORING,2,2
1086,GIANT,2,2
1087,MELLOW,2,2
1088,FLAXSEED,2,2
1089,SNUGLY,2,2
1090,FOSTER,2,2
1091,COUNTER,2,2
1092,WALL,2,2
1093,NEAT,2,2
1094,ICEBERG,2,2
1095,CARELESS,2,2
1096,LARD,2,2
1097,CRACKLE,2,2
1098,GARLICKY,2,2
1099,HIGHBALL,2,2
1100,JASMINE,2,2
1101,FAIRLY,2,2
1102,V,2,2
1103,LESSON,2,2
1104,FIRMER,2,2
1105,SEPARATING,2,2
1106,SHAVING,2,2
1107,CHEWY,2,2
1108,ARTISAN,2,2
1109,ARRIVE,2,2
1110,DAMP,2,2
1111,CURRIED,2,2
1112,COURTESY,2,2
1113,EYED,2,2
1114,CHECKERBOARD,2,2
1115,TOASTER,2,2
1116,FEED,2,2
1117,OCTOPUS,2,2
1118,PACKET,2,2
1119,ELEGANT,2,2
1120,LEARNED,2,2
1121,SAL,2,2
1122,THUMB,2,2
1123,BEATING,2,2
1124,BOOST,2,2
1125,KNOB,2,2
1126,SOUPY,2,2
1127,CHAYOTE,2,2
1128,ADAPTABLE,2,2
1129,DISHCLOTH,2,2
1130,SQUARE,2,2
1131,WOULDNT,2,2
1132,SILKY,2,2
1133,WRAPPER,2,2
1134,DIRT,2,2
1135,LAYERED,2,2
1136,SHARE,2,2
1137,MARMALADE,2,2
1138,REHEAT,2,2
1139,PLEASER,2,2
1140,PEPPERCORN,2,2
1141,THANKSGIVING,2,2
1142,FLAKY,2,2
1143,RISING,2,2
1144,GALANGA,2,2
1145,LILY,2,2
1146,UNDRAINED,2,2
1147,SEALING,2,2
1148,CHAO,2,2
1149,RENDER,2,2
1150,BEHIND,2,2
1151,BARELY,2,2
1152,GAP,2,2
1153,FAN,2,2
1154,FAMILIAR,2,2
1155,SHINY,2,2
1156,SAID,2,2
1157,MEMBRANE,2,2
1158,WILT,2,2
1159,DIRECTION,2,2
1160,LITE,2,2
1161,FREEMAN,2,2
1162,ACCOMPANY,2,2
1163,ZONE,2,2
1164,SETTLE,2,2
1165,ENTREE,2,2
1166,SPROUT,2,2
1167,TEMP,2,2
1168,MARKET,2,2
1169,TRIP,2,2
1170,LATE,2,2
1171,FITTED,2,2
